2023-02-07 08:59:50.441 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.482 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.506 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.545 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.578 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.625 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.655 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.695 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.732 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.766 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.838 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.861 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.898 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:50.971 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.006 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.043 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.106 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.161 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.183 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.250 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.282 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.320 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.380 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.419 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.488 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.774 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.837 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.880 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.918 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:51.975 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.025 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.051 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.076 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.110 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.145 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.172 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.196 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.231 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.267 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.300 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.326 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.353 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.397 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.440 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.468 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.511 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.551 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.575 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.860 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.896 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.920 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:52.984 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.014 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.038 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.071 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.092 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.124 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.159 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.180 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.219 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.239 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.273 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.295 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.332 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.366 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.403 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.439 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.474 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.511 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.537 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.573 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.612 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.644 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.674 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.707 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.743 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.771 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.803 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.835 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.872 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.916 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.954 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:53.989 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.025 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.055 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.091 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.118 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.151 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.226 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.256 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.286 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.319 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.351 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.388 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.423 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.455 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.498 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.534 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.565 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.598 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.630 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.663 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.703 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.734 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.771 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.805 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.845 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.882 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.921 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.948 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:54.973 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.010 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.040 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.069 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.097 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.130 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.161 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.189 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.219 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.252 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.296 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.324 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.362 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.397 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.432 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.455 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.497 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.539 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.576 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.612 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.650 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.724 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.746 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.788 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.822 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.858 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:55.968 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.003 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.102 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.142 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.178 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.251 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.311 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.335 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.359 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.393 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.426 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.451 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.473 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.525 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.552 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.586 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.619 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.641 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.665 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.692 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.719 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.748 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.782 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:56.805 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.078 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.116 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.145 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.233 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.269 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.292 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.326 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.348 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.379 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.407 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.429 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.469 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.490 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.531 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.553 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.579 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.616 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.651 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.688 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.716 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.754 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.778 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.812 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.851 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.879 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.909 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.944 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:57.979 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.002 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.031 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.059 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.093 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.132 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.167 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.207 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.230 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.268 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.293 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.326 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.364 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.393 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.419 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.444 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.468 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.497 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.523 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.551 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.578 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.605 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.633 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.660 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.686 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.715 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.742 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.770 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.799 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.833 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.868 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.915 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.954 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:58.982 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.007 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.048 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.076 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.120 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.148 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.185 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.227 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.253 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.296 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.330 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.378 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.408 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.449 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.488 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.526 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.561 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.584 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.670 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.755 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.820 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.857 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.898 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.952 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 08:59:59.973 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.059 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.090 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.126 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.161 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.241 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.282 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.321 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.383 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
2023-02-07 09:00:00.455 [Thread-9] INFO  eu.mihosoft.freerouting.FreeRouting - Generating snapshot
